Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength
YAP1_HeLa	4504511	DNAJA1	1|5	6	3	2	2|1|0|0|0|0|0|0|1|0|6|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0	0.01	0.01	0.01	0.01	0.01	-10.28	1.2	0.62		1|5	6	3	397
YAP1_HeLa	5453690	DNAJB1	0|1	1	0.5	2	10|5|2|3|0|0|0|0|0|0|3|0|3|0|3|0|0|0|0|4|3|4|3|4|3|2|0|0	0	0	0	0	0	-26.97	0.09	0.92		0|1	1	0.5	340
YAP1_HeLa	217035105	DNAJC11	4|2	6	3	2	0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.63	0.93	0.63	0.93	0.63	-0.67	12	0.04		4|2	6	3	559
YAP1_HeLa	112421122	DNAJC13	0|1	1	0.5	2	0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|3|4|2|2|0|0	0	0	0	0	0	-13.92	0.18	0.92		0|1	1	0.5	2243
YAP1_HeLa	16418441	DNTTIP1	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		0|2	2	1	329
YAP1_HeLa	22094135	DOT1L	0|2	2	1	2	0|0|6|5|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|3|1|2|4|0|0|2|0|0	0	0	0	0	0	-21.53	0.22	0.83		0|2	2	1	1537
YAP1_HeLa	5454004	DPF2	5|6	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.42	55	0		5|6	11	5.5	391
YAP1_HeLa	4503363	DPM1	2|2	4	2	2	1|0|0|0|0|0|0|0|0|0|2|1|1|1|1|2|0|0|0|0|0|0|0|0|0|0|1|1	0	0	0	0	0	-5.32	1.33	0.62		2|2	4	2	260
YAP1_HeLa	14211889	DPY30	5|6	11	5.5	2	4|2|0|0|0|0|0|0|0|0|9|3|3|8|5|5|3|9|0|1|0|1|0|0|0|0|4|6	0	0	0	0	0	-24.27	0.69	0.86		5|6	11	5.5	99
YAP1_HeLa	4758796	DRG1	0|2	2	1	2	8|4|1|1|0|0|0|0|0|0|16|5|0|5|2|3|3|4|0|1|0|0|1|0|0|1|1|0	0	0	0	0	0	-38.75	0.12	0.92		0|2	2	1	367
YAP1_HeLa	116534898	DSG2	29|16	45	22.5	2	2|2|70|72|1|2|0|0|0|0|2|3|0|0|0|0|0|0|42|39|40|31|55|62|47|59|48|23	0	0	0	0	0	-236.94	0.34	0.92		29|16	45	22.5	1118
YAP1_HeLa	58530840	DSP	0|5	5	2.5	2	3|0|6|2|10|14|8|0|0|0|10|3|1|13|2|7|7|6|0|1|0|0|2|4|0|3|5|4	0	0	0	0	0	-53.66	0.21	0.9		0|5	5	2.5	2871
YAP1_HeLa	30795227	DTD1	0|1	1	0.5	2	1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.93	2	0.92		0|1	1	0.5	209
YAP1_HeLa	4503423	DUT	3|1	4	2	2	2|2|1|0|2|2|2|1|1|0|0|4|0|1|3|1|0|0|1|0|1|2|0|2|1|0|1|0	0	0	0	0	0	-11.51	0.73	0.73		3|1	4	2	164
YAP1_HeLa	32479521	DVL1	0|1	1	0.5	2	0|0|5|6|0|0|0|0|0|0|8|6|5|4|8|4|5|3|5|7|5|5|2|6|5|3|0|0	0	0	0	0	0	-33.64	0.07	0.92		0|1	1	0.5	670
YAP1_HeLa	4758216	DVL2	7|8	15	7.5	2	5|18|5|11|0|0|0|0|0|0|40|44|35|14|42|21|34|20|54|17|62|16|3|5|6|9|3|0	0	0	0	0	0	-198.36	0.15	0.92		7|8	15	7.5	736
YAP1_HeLa	41406097	DVL3	4|12	16	8	2	10|9|3|6|0|0|0|0|0|0|8|21|10|8|21|6|17|8|5|10|6|18|4|5|6|5|5|3	0	0	0	0	0	-72.87	0.42	0.91		4|12	16	8	716
YAP1_HeLa	33350932	DYNC1H1	3|7	10	5	2	4|6|0|0|0|2|0|0|0|0|10|11|14|13|16|15|28|15|0|0|0|0|0|3|0|0|1|6	0	0	0	0	0	-72.34	0.27	0.91		3|7	10	5	4646
YAP1_HeLa	166795297	DYNC1LI1	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0	0.17	0.34	0.17	0.34	0.17	-3.93	4	0.39		0|2	2	1	523
YAP1_HeLa	5453634	DYNC1LI2	0|1	1	0.5	2	3|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0	0	0	0	0	0	-8.63	0.33	0.92		0|1	1	0.5	492
YAP1_HeLa	4505813	DYNLL1	3|3	6	3	2	7|1|3|1|0|0|0|0|0|0|7|6|6|6|2|7|8|5|0|2|0|2|2|1|0|1|2|0	0	0	0	0	0	-25.26	0.41	0.87		3|3	6	3	89
YAP1_HeLa	70995211	ECH1	4|6	10	5	2	0|0|0|0|0|0|0|0|0|0|7|2|3|3|8|2|1|5|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-17.55	0.87	0.81		4|6	10	5	328
YAP1_HeLa	45827771	EDC4	1|2	3	1.5	2	7|7|11|16|0|0|0|0|0|0|15|12|5|17|10|8|10|9|5|9|4|9|3|7|4|4|2|3	0	0	0	0	0	-64.03	0.1	0.92		1|2	3	1.5	1401
YAP1_HeLa	4503471	EEF1A1	43|57	100	50	2	289|139|42|45|33|36|30|25|32|29|106|85|79|162|44|224|127|217|41|65|48|75|29|34|49|48|65|62	0	0	0	0	0	#NAME?	0.22	0.92		43|57	100	50	462
YAP1_HeLa	4503475	EEF1A2	1|5	6	3	2	0|4|3|3|1|1|0|0|4|0|2|0|2|0|0|0|0|0|4|4|7|3|2|3|4|2|3|4	0	0	0	0	0	-19.67	0.63	0.79		1|5	6	3	463
YAP1_HeLa	11136628	EEF1B2	4|9	13	6.5	2	2|2|3|3|1|0|0|1|0|0|3|5|3|6|7|5|5|7|4|3|2|3|2|9|0|0|6|2	0	0	0	0	0	-23.24	0.9	0.82		4|9	13	6.5	225
YAP1_HeLa	194239727	EEF1D	16|17	33	16.5	2	4|4|10|8|0|0|0|0|0|0|7|9|7|6|4|4|7|3|11|5|17|16|11|13|11|13|24|20	0	0	0	0	0	-47.76	0.86	0.9		16|17	33	16.5	281
YAP1_HeLa	208879470	EEF1E1	0|2	2	1	2	1|1|0|0|0|0|0|0|0|0|3|1|3|0|2|0|2|0|0|0|0|0|0|0|0|0|2|0	0	0	0	0	0	-12.84	0.4	0.74		0|2	2	1	139
YAP1_HeLa	4503481	EEF1G	10|22	32	16	2	23|3|2|2|10|4|6|8|6|7|21|10|15|12|7|14|12|10|1|3|2|3|3|2|2|3|22|14	0	0	0	0	0	-62.51	0.79	0.9		10|22	32	16	437
YAP1_HeLa	4503483	EEF2	19|26	45	22.5	2	55|29|7|11|24|24|16|19|20|21|25|6|9|30|33|13|14|12|20|23|26|39|10|14|13|14|20|8	0	0	0	0	0	-119.07	0.57	0.92		19|26	45	22.5	858
YAP1_HeLa	20149675	EFHD2	4|2	6	3	2	11|15|5|6|0|0|0|0|0|0|6|4|0|0|5|4|4|5|7|8|9|10|4|6|3|3|0|0	0	0	0	0	0	-44.46	0.27	0.92		4|2	6	3	240
YAP1_HeLa	217272892	EFTUD2	2|9	11	5.5	2	9|18|3|2|2|4|2|0|0|1|23|21|9|28|24|16|25|15|3|2|2|4|4|3|0|0|26|10	0	0	0	0	0	-107.64	0.21	0.92		2|9	11	5.5	972
YAP1_HeLa	29725609	EGFR	2|1	3	1.5	2	0|0|6|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|11|3|9|7|4|4|1|3|2|1	0	0	0	0	0	-34.56	0.18	0.92		2|1	3	1.5	1210
YAP1_HeLa	224465233	EHMT1	2|3	5	2.5	2	0|0|4|3|0|0|0|0|0|0|4|5|4|0|2|0|2|0|3|0|1|1|3|6|4|1|2|7	0	0	0	0	0	-20.39	0.45	0.84		2|3	5	2.5	1298
YAP1_HeLa	54873624	EIF2A	1|1	2	1	2	17|5|8|3|0|0|0|0|0|0|8|0|0|2|1|0|2|0|3|5|2|12|0|3|3|0|1|1	0	0	0	0	0	-47.46	0.09	0.92		1|1	2	1	585
YAP1_HeLa	4758256	EIF2S1	2|2	4	2	2	1|2|1|0|1|2|2|0|3|1|1|1|0|0|3|0|0|2|2|2|3|1|0|1|0|0|0|0	0	0	0	0	0	-9.77	0.73	0.75		2|2	4	2	315
YAP1_HeLa	4503507	EIF2S3	4|5	9	4.5	2	3|4|0|7|6|5|6|3|2|5|2|2|0|0|1|0|0|2|4|10|4|10|0|1|2|5|6|0	0	0	0	0	0	-27.17	0.55	0.87		4|5	9	4.5	472
YAP1_HeLa	4503509	EIF3A	4|13	17	8.5	2	12|11|4|6|0|0|0|0|0|0|32|23|25|15|32|17|39|7|0|2|0|1|1|2|0|2|7|8	0	0	0	0	0	-128.05	0.27	0.92		4|13	17	8.5	1382
YAP1_HeLa	33239445	EIF3B	1|2	3	1.5	2	10|5|0|0|0|0|0|0|0|0|19|7|4|8|10|3|3|6|0|0|0|0|0|0|1|2|2|5	0	0	0	0	0	-49.55	0.13	0.92		1|2	3	1.5	814
YAP1_HeLa	153791492	EIF3CL	0|2	2	1	2	0|8|3|1|0|0|0|0|0|0|0|9|15|11|0|6|11|6|1|7|1|4|0|0|0|0|8|4	0	0	0	0	0	-52.54	0.09	0.92		0|2	2	1	914
YAP1_HeLa	4503521	EIF3E	0|1	1	0.5	2	2|2|0|1|0|0|0|0|0|0|17|6|7|6|10|6|8|10|0|0|0|0|0|0|0|0|4|8	0	0	0	0	0	-51.36	0.04	0.92		0|1	1	0.5	445
YAP1_HeLa	4503519	EIF3F	4|6	10	5	2	3|4|1|1|0|3|2|1|2|1|6|4|7|11|5|12|6|9|0|1|0|2|0|1|1|2|5|2	0	0	0	0	0	-33.18	0.51	0.88		4|6	10	5	357
YAP1_HeLa	49472822	EIF3G	0|4	4	2	2	10|12|5|3|2|2|1|2|1|1|7|4|2|7|4|4|4|2|4|4|5|4|6|3|2|2|1|2	0	0	0	0	0	-41.39	0.22	0.88		0|4	4	2	320
YAP1_HeLa	4503515	EIF3H	2|5	7	3.5	2	3|1|0|0|0|0|0|0|0|0|8|7|5|3|4|6|6|5|0|0|0|0|0|0|1|0|2|2	0	0	0	0	0	-25.5	0.52	0.85		2|5	7	3.5	352
YAP1_HeLa	4503513	EIF3I	0|2	2	1	2	9|9|0|0|0|0|0|0|0|2|15|10|6|5|7|7|5|6|0|0|0|1|0|0|1|0|3|2	0	0	0	0	0	-49.2	0.09	0.92		0|2	2	1	325
YAP1_HeLa	4503529	EIF4A1	10|13	23	11.5	2	36|47|5|6|13|12|9|6|7|7|27|23|16|30|18|29|20|25|3|6|3|5|3|9|7|7|14|13	0	0	0	0	0	-125.06	0.32	0.92		10|13	23	11.5	406
YAP1_HeLa	7661920	EIF4A3	3|4	7	3.5	2	9|3|0|0|1|1|1|1|1|1|0|4|6|8|12|5|13|2|0|0|0|0|0|0|0|0|4|9	0	0	0	0	0	-39.65	0.33	0.9		3|4	7	3.5	411
YAP1_HeLa	50053795	EIF4B	40|48	88	44	2	91|43|26|28|0|0|0|0|0|0|49|34|29|13|24|20|37|18|35|45|50|58|16|23|27|31|39|60	0	0	0	0	0	-177.41	0.68	0.92		40|48	88	44	611
YAP1_HeLa	4757702	EIF4E2	12|20	32	16	2	11|9|12|22|0|0|0|0|0|0|14|10|11|12|3|4|12|8|18|17|20|12|10|15|21|17|9|4	0	0	0	0	0	-58.52	0.79	0.9		12|20	32	16	245
YAP1_HeLa	256818794	EIF4ENIF1	0|2	2	1	2	2|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-8.66	0.67	0.65		0|2	2	1	985
YAP1_HeLa	302699237	EIF4G1	41|42	83	41.5	2	59|58|44|56|0|0|0|0|0|0|97|73|40|49|60|29|63|34|68|57|78|48|33|55|44|32|34|29	0	0	0	0	0	-231.93	0.53	0.92		41|42	83	41.5	1600
YAP1_HeLa	289577080	EIF4G2	5|9	14	7	2	9|10|17|22|0|1|0|0|0|0|9|3|0|8|4|0|0|3|15|22|22|21|6|7|7|7|5|1	0	0	0	0	0	-80.69	0.32	0.91		5|9	14	7	907
YAP1_HeLa	21361337	EIF5	24|24	48	24	2	48|45|24|29|0|0|0|0|0|0|38|28|24|16|21|20|21|24|51|36|63|38|26|24|23|27|22|18	0	0	0	0	0	-159.06	0.46	0.92		24|24	48	24	431
YAP1_HeLa	153791632	EIF5AL1	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|0|2|0|2|0|0|0|0|0|0|0|0	0	0	0	0	0	-9.68	0.29	0.92		0|1	1	0.5	154
YAP1_HeLa	84043963	EIF5B	2|4	6	3	2	0|7|5|6|0|0|0|0|0|0|8|10|0|13|7|4|7|4|7|15|8|16|6|6|4|4|5|2	0	0	0	0	0	-54.14	0.22	0.92		2|4	6	3	1220
YAP1_HeLa	38201714	ELAVL1	3|1	4	2	2	9|6|0|0|7|6|5|4|2|5|3|4|0|2|7|0|0|0|0|1|2|0|0|1|0|0|2|0	0	0	0	0	0	-30.26	0.28	0.87		3|1	4	2	326
YAP1_HeLa	91208435	ELP4	2|0	2	1	2	10|7|4|3|0|0|0|0|0|0|11|3|3|11|5|8|3|10|8|18|9|11|2|1|2|0|1|0	0	0	0	0	0	-58.12	0.08	0.92		2|0	2	1	424
YAP1_HeLa	4557553	EMD	1|1	2	1	2	9|6|4|6|0|0|0|0|0|0|5|10|2|0|5|0|5|2|2|7|6|15|5|8|2|4|2|3	0	0	0	0	0	-44.33	0.1	0.92		1|1	2	1	254
YAP1_HeLa	4503571	ENO1	11|15	26	13	2	74|99|4|4|11|6|7|5|4|4|31|46|18|36|58|4|22|19|6|4|8|5|3|4|5|3|8|3	0	0	0	0	0	-266.01	0.19	0.92		11|15	26	13	434
YAP1_HeLa	331284125	EP400	13|22	35	17.5	2	2|3|23|21|0|0|0|0|0|0|0|4|4|4|4|0|1|0|5|5|3|2|26|21|14|16|12|6	0	0	0	0	0	-66.35	0.77	0.91		13|22	35	17.5	3123
YAP1_HeLa	260436831	EPB41	6|4	10	5	2	48|10|15|20|0|0|0|0|0|0|51|40|30|14|31|14|21|11|10|16|12|18|7|11|6|8|3|6	0	0	0	0	0	-173.73	0.12	0.92		6|4	10	5	864
YAP1_HeLa	4503579	EPB41L2	11|13	24	12	2	43|55|47|62|0|0|0|0|0|0|48|58|13|18|31|19|25|11|64|54|45|11|12|20|54|53|19|11	0	0	0	0	0	-225.86	0.2	0.92		11|13	24	12	1005
YAP1_HeLa	207452735	EPPK1	0|5	5	2.5	2	1|1|0|0|3|7|0|9|5|0|2|1|0|1|8|1|2|3|0|0|0|0|3|5|3|5|3|2	0	0	0	0	0	-33.64	0.34	0.86		0|5	5	2.5	5090
YAP1_HeLa	62241042	EPRS	13|14	27	13.5	2	20|17|28|33|5|3|6|0|3|5|18|32|29|15|23|14|36|12|20|19|21|16|18|23|28|21|19|16	0	0	0	0	0	-105.45	0.42	0.92		13|14	27	13.5	1512
YAP1_HeLa	10864047	EPS15L1	8|20	28	14	2	25|34|19|20|0|0|0|0|0|0|23|21|13|22|27|17|22|12|22|23|21|31|14|18|19|20|4|6	0	0	0	0	0	-104.26	0.48	0.91		8|20	28	14	864
YAP1_HeLa	358679311	ERBB2IP	17|24	41	20.5	2	12|12|44|61|0|0|0|0|0|0|30|7|2|24|8|15|11|10|25|63|16|37|34|39|31|0|19|8	0	0	0	0	0	-174.93	0.4	0.92		17|24	41	20.5	1412
YAP1_HeLa	38045898	ERC1	14|18	32	16	2	2|0|8|12|0|0|0|0|0|0|5|0|8|4|7|7|11|2|6|7|13|6|2|8|5|4|3|2	0	0	0	0	0	-21.45	1.45	0.82		14|18	32	16	1116
YAP1_HeLa	4758302	ERH	0|3	3	1.5	2	3|0|0|0|0|0|1|0|0|0|3|2|0|0|5|0|1|0|0|0|1|0|0|0|0|1|3|0	0	0	0	0	0	-17.16	0.43	0.77		0|3	3	1.5	104
YAP1_HeLa	154800487	ERLIN1	2|0	2	1	2	0|0|0|0|0|0|1|0|0|1|3|0|4|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-13.92	0.36	0.76		2|0	2	1	348
YAP1_HeLa	14149680	ESYT1	2|0	2	1	2	11|16|17|26|0|0|0|0|0|1|13|7|4|3|6|4|5|4|13|17|13|16|17|12|12|11|11|0	0	0	0	0	0	-87.23	0.05	0.92		2|0	2	1	1104
YAP1_HeLa	45387945	ESYT2	3|0	3	1.5	2	0|0|3|3|0|0|0|0|0|0|5|2|0|0|5|0|0|0|0|5|0|2|1|0|1|0|0|0	0	0	0	0	0	-21.53	0.33	0.81		3|0	3	1.5	893
YAP1_HeLa	189181759	ETFA	0|2	2	1	2	1|0|1|2|10|13|13|15|13|14|0|0|0|0|4|0|0|0|0|2|0|0|2|3|1|2|0|0	0	0	0	0	0	-62.58	0.07	0.92		0|2	2	1	284
YAP1_HeLa	19923403	EXOSC2	4|1	5	2.5	2	2|0|0|0|0|0|0|0|0|0|10|9|6|7|5|6|6|10|0|1|0|0|0|0|0|0|4|1	0	0	0	0	0	-37.79	0.28	0.88		4|1	5	2.5	293
YAP1_HeLa	9506689	EXOSC4	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|6|2|6|2|0|1|3|1|0|0|0|0|0|0|0|0|2|0	0	0	0	0	0	-20.41	0.12	0.92		1|0	1	0.5	245
YAP1_HeLa	161702986	EZR	6|9	15	7.5	2	20|16|6|7|0|0|0|0|0|0|7|1|2|10|5|0|0|4|2|8|3|7|0|2|3|2|0|0	0	0	0	0	0	-43.66	0.56	0.9		6|9	15	7.5	586
YAP1_HeLa	214831730	FADS1	2|0	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		2|0	2	1	501
YAP1_HeLa	33186901	FAM101B	6|6	12	6	2	2|3|8|8|0|0|0|0|0|0|5|3|2|2|3|4|5|6|4|13|8|9|9|9|10|8|4|4	0	0	0	0	0	-31.09	0.59	0.89		6|6	12	6	214
YAP1_HeLa	39652628	FAM120A	3|1	4	2	2	0|0|1|1|0|0|0|0|0|1|0|1|0|0|0|0|2|0|1|1|2|0|1|1|1|2|0|0	0	0.01	0	0.01	0	-7.72	1.14	0.62		3|1	4	2	1118
YAP1_HeLa	163838629	FAM208A	1|0	1	0.5	2	4|3|24|35|0|0|0|0|0|0|15|7|7|3|22|1|9|5|15|25|9|19|14|26|16|17|20|2	0	0	0	0	0	-124.1	0.02	0.92		1|0	1	0.5	1233
YAP1_HeLa	296011010	FAM208B	2|0	2	1	2	0|0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|1|2|8|2|3|5|0	0	0	0	0	0	-22.65	0.21	0.84		2|0	2	1	2430
YAP1_HeLa	154090959	FAM21B	0|2	2	1	2	1|3|0|0|0|0|0|0|0|0|10|7|2|10|5|3|1|2|3|8|0|0|0|4|1|1|2|0	0	0	0	0	0	-40.31	0.11	0.92		0|2	2	1	1253
YAP1_HeLa	8923735	FAM48A	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.93	2	0.92		1|0	1	0.5	733
YAP1_HeLa	84000432	FAM91A1	1|4	5	2.5	2	5|2|3|3|0|0|0|0|0|0|4|4|1|5|2|6|2|4|1|3|4|4|1|2|2|1|0|0	0	0	0	0	0	-20.67	0.5	0.81		1|4	5	2.5	838
YAP1_HeLa	4758340	FARSA	3|2	5	2.5	2	4|9|0|0|0|0|0|0|0|0|5|2|3|3|4|2|3|2|1|0|0|0|0|0|0|0|1|0	0	0	0	0	0	-20.47	0.45	0.84		3|2	5	2.5	508
YAP1_HeLa	41872631	FASN	129|153	282	141	2	741|412|50|68|1|0|0|0|0|0|640|317|188|557|168|305|243|272|50|73|50|71|61|72|96|80|150|77	0	0	0	0	0	#NAME?	0.24	0.92		129|153	282	141	2511
YAP1_HeLa	4503659	FAU	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		0|1	1	0.5	133
YAP1_HeLa	12056465	FBL	7|8	15	7.5	2	7|13|6|12|11|4|5|7|3|4|8|9|12|3|12|0|9|0|6|6|9|8|5|6|5|2|8|10	0	0	0	0	0	-36.96	0.61	0.89		7|8	15	7.5	321
YAP1_HeLa	201861813	FERMT2	0|2	2	1	2	8|3|6|8|2|3|0|0|3|2|0|1|0|2|2|0|0|0|7|6|7|10|7|6|7|3|0|0	0	0	0	0	0	-38.08	0.12	0.92		0|2	2	1	687
YAP1_HeLa	42403575	FHL2	4|3	7	3.5	2	0|0|0|0|0|1|1|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0	0.18	0.26	0.18	0.26	0.18	-2.24	3.5	0.38		4|3	7	3.5	279
YAP1_HeLa	201023339	FIP1L1	3|7	10	5	2	6|12|7|12|0|0|0|0|0|0|13|17|13|8|12|5|13|6|3|5|6|3|7|7|12|10|20|10	0	0	0	0	0	-60.81	0.32	0.92		3|7	10	5	588
YAP1_HeLa	150010552	FKBP15	2|2	4	2	2	0|0|1|2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|1|0|0|0|1|0|0	0.01	0.01	0.01	0.01	0.01	-4.44	1.6	0.58		2|2	4	2	1219
YAP1_HeLa	116063573	FLNA	672|748	1420	710	2	612|584|824|1409|28|21|20|20|17|15|1125|1122|490|659|606|603|745|614|1032|2139|1304|2256|625|1173|1041|928|876|595	0	0	0	0	0	#NAME?	0.4	0.92		672|748	1420	710	2639
YAP1_HeLa	256222411	FLNB	38|42	80	40	2	85|30|95|121|0|2|0|2|0|0|51|60|68|143|51|65|46|108|59|77|65|162|78|60|84|60|138|46	0	0	0	0	0	-495.12	0.28	0.92		38|42	80	40	2633
YAP1_HeLa	116805322	FLNC	0|8	8	4	2	0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|6|0|0|0	0	0	0	0	0	-21.28	0.89	0.71		0|8	8	4	2725
YAP1_HeLa	18644886	FOXP1	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		0|1	1	0.5	677
YAP1_HeLa	17402900	FUBP1	0|3	3	1.5	2	2|0|0|0|0|0|0|0|0|0|3|0|0|0|2|0|0|0|4|3|3|0|0|0|0|3|0|0	0	0	0	0	0	-16.05	0.46	0.76		0|3	3	1.5	644
YAP1_HeLa	283135173	FUS	0|5	5	2.5	2	3|5|3|2|1|2|0|0|0|0|3|0|0|0|6|0|2|1|3|3|5|2|0|2|0|3|0|0	0	0	0	0	0	-22.63	0.53	0.79		0|5	5	2.5	522
YAP1_HeLa	38327552	G3BP1	3|9	12	6	2	15|18|3|10|0|0|1|0|0|0|24|22|10|9|8|9|14|9|8|10|6|8|5|6|7|5|8|7	0	0	0	0	0	-78.02	0.3	0.91		3|9	12	6	466
YAP1_HeLa	19923399	G3BP2	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0	0.03	0.05	0.03	0.05	0.03	-5.83	1	0.54		0|2	2	1	482
YAP1_HeLa	157384971	GAK	1|1	2	1	2	1|1|1|3|0|0|0|0|0|0|1|0|0|2|1|2|2|2|2|1|2|1|0|0|2|1|1|1	0	0	0	0	0	-9.52	0.44	0.92		1|1	2	1	1311
YAP1_HeLa	378404908	GAPDH	0|11	11	5.5	2	1|0|2|1|9|7|9|6|6|8|0|0|0|0|22|0|0|12|2|0|1|0|0|4|0|3|0|0	0	0	0	0	0	-58.78	0.42	0.89		0|11	11	5.5	293
YAP1_HeLa	51093832	GAPVD1	0|4	4	2	2	8|7|7|9|0|0|0|0|0|0|23|14|13|15|13|16|13|12|5|12|7|10|4|8|4|4|0|0	0	0	0	0	0	-77.08	0.12	0.92		0|4	4	2	1487
YAP1_HeLa	209869993	GART	2|0	2	1	2	26|15|1|0|0|0|0|0|0|0|20|12|18|31|19|16|19|24|0|0|0|1|0|1|0|1|1|0	0	0	0	0	0	-114.01	0.04	0.92		2|0	2	1	1010
YAP1_HeLa	164519146	GATAD2A	0|5	5	2.5	2	0|1|5|4|2|0|2|0|0|0|12|11|12|4|13|3|8|3|0|4|1|7|6|2|6|1|19|12	0	0	0	0	0	-63.68	0.18	0.9		0|5	5	2.5	633
YAP1_HeLa	21218438	GATAD2B	5|12	17	8.5	2	8|9|8|11|0|0|0|0|0|0|15|28|22|11|20|11|20|9|7|11|4|9|2|4|3|6|23|22	0	0	0	0	0	-89.21	0.36	0.91		5|12	17	8.5	593
YAP1_HeLa	4503937	GBAS	1|2	3	1.5	2	0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.05	0.1	0.05	0.1	0.05	-3.59	2	0.5		1|2	3	1.5	286
YAP1_HeLa	54607053	GCN1L1	11|15	26	13	2	34|32|5|2|0|0|0|0|0|0|83|58|60|85|76|56|68|64|0|5|0|4|10|15|5|6|15|9	0	0	0	0	0	-304.93	0.17	0.92		11|15	26	13	2671
YAP1_HeLa	157739942	GEMIN5	24|26	50	25	2	32|46|31|44|0|0|0|0|0|0|78|66|49|36|28|42|49|28|54|50|61|50|20|32|21|31|33|10	0	0	0	0	0	-211.98	0.39	0.92		24|26	50	25	1508
YAP1_HeLa	156766043	GIGYF2	29|43	72	36	2	37|24|49|64|0|0|0|0|0|0|43|28|31|32|29|21|38|21|77|78|50|55|35|47|108|49|41|41	0	0	0	0	0	-269.68	0.44	0.92		29|43	72	36	1299
YAP1_HeLa	117938759	GNAS	1|0	1	0.5	2	0|2|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-7.54	0.4	0.92		1|0	1	0.5	1037
YAP1_HeLa	5174447	GNB2L1	5|6	11	5.5	2	11|10|8|13|29|30|21|29|20|24|9|4|5|6|6|2|4|4|13|15|19|12|10|18|15|14|11|3	0	0	0	0	0	-107.42	0.2	0.92		5|6	11	5.5	317
YAP1_HeLa	7019419	GNL2	0|1	1	0.5	2	2|12|27|29|0|0|0|0|0|0|15|15|13|18|19|10|15|9|28|35|31|34|21|26|36|59|30|15	0	0	0	0	0	-184.12	0.01	0.92		0|1	1	0.5	731
YAP1_HeLa	45593130	GNL3	4|3	7	3.5	2	3|6|6|8|0|2|2|1|0|0|3|11|7|5|12|4|6|3|4|4|4|4|6|8|3|4|4|5	0	0	0	0	0	-35.49	0.36	0.92		4|3	7	3.5	549
